Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00   1006.75     0.00        2     0.00     0.00  check_transaction_isolation
  0.00   1006.75     0.00        2     0.00     0.00  check_transaction_read_only
  0.00   1006.75     0.00        2     0.00     0.00  check_wal_buffers
  0.00   1006.75     0.00        2     0.00     0.00  check_wal_segment_size
  0.00   1006.75     0.00        2     0.00     0.00  disable_timeout
  0.00   1006.75     0.00        2     0.00     0.00  dsa_detach
  0.00   1006.75     0.00        2     0.00     0.00  dsa_free
  0.00   1006.75     0.00        2     0.00     0.00  dsa_set_size_limit
  0.00   1006.75     0.00        2     0.00     0.00  dshash_detach
  0.00   1006.75     0.00        2     0.00     0.00  dsm_backend_shutdown
  0.00   1006.75     0.00        2     0.00     0.00  dsm_estimate_size
  0.00   1006.75     0.00        2     0.00     0.00  enable_timeout_after
  0.00   1006.75     0.00        2     0.00     0.00  ensure_active_superblock
  0.00   1006.75     0.00        2     0.00     0.00  find_my_exec
  0.00   1006.75     0.00        2     0.00     0.00  first_dir_separator
  0.00   1006.75     0.00        2     0.00     0.00  get_element_type
  0.00   1006.75     0.00        2     0.00     0.00  get_namespace_oid
  0.00   1006.75     0.00        2     0.00     0.00  get_opclass_family
  0.00   1006.75     0.00        2     0.00     0.00  get_opclass_input_type
  0.00   1006.75     0.00        2     0.00     0.00  get_parent_directory
  0.00   1006.75     0.00        2     0.00     0.00  get_share_path
  0.00   1006.75     0.00        2     0.00     0.00  get_type_category_preferred
  0.00   1006.75     0.00        2     0.00     0.00  int2int4_sum
  0.00   1006.75     0.00        2     0.00     0.00  is_projection_capable_path
  0.00   1006.75     0.00        2     0.00     0.00  load_relcache_init_file
  0.00   1006.75     0.00        2     0.00     0.00  make_absolute_path
  0.00   1006.75     0.00        2     0.00     0.00  maybe_start_bgworkers
  0.00   1006.75     0.00        2     0.00     0.00  mdexists
  0.00   1006.75     0.00        2     0.00     0.00  normalize_exec_path
  0.00   1006.75     0.00        2     0.00     0.00  open_auth_file
  0.00   1006.75     0.00        2     0.00     0.00  pg_encoding_max_length
  0.00   1006.75     0.00        2     0.00     0.00  pg_encoding_mbcliplen
  0.00   1006.75     0.00        2     0.00     0.00  pg_get_timezone_name
  0.00   1006.75     0.00        2     0.00     0.00  pg_getnameinfo_all
  0.00   1006.75     0.00        2     0.00     0.00  pg_mbcliplen
  0.00   1006.75     0.00        2     0.00     0.00  pg_prng_seed_check
  0.00   1006.75     0.00        2     0.00     0.00  pgaio_closing_fd
  0.00   1006.75     0.00        2     0.00     0.00  pgaio_worker_shmem_size
  0.00   1006.75     0.00        2     0.00     0.00  pq_endmsgread
  0.00   1006.75     0.00        2     0.00     0.00  read_relmap_file
  0.00   1006.75     0.00        2     0.00     0.00  remove_timeout_index
  0.00   1006.75     0.00        2     0.00     0.00  shmem_exit
  0.00   1006.75     0.00        2     0.00     0.00  show_timezone
  0.00   1006.75     0.00        2     0.00     0.00  smgrexists
  0.00   1006.75     0.00        2     0.00     0.00  timestamptz_to_time_t
  0.00   1006.75     0.00        2     0.00     0.00  tokenize_auth_file
  0.00   1006.75     0.00        2     0.00     0.00  type_is_enum
  0.00   1006.75     0.00        2     0.00     0.00  tzparse
  0.00   1006.75     0.00        2     0.00     0.00  validate_exec
  0.00   1006.75     0.00        1     0.00     0.00  AbortOutOfAnyTransaction
  0.00   1006.75     0.00        1     0.00     0.00  AioShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ApplyLauncherRegister
  0.00   1006.75     0.00        1     0.00     0.00  ApplyLauncherShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  AsyncShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  AtProcExit_Buffers
  0.00   1006.75     0.00        1     0.00     0.00  AtProcExit_LocalBuffers
  0.00   1006.75     0.00        1     0.00     0.00  AutoVacuumShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  AutoVacuumingActive
  0.00   1006.75     0.00        1     0.00     0.00  BTreeShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  BackendInitialize
  0.00   1006.75     0.00        1     0.00     0.00  BackendMain
  0.00   1006.75     0.00        1     0.00     0.00  BackendStatusShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  BackgroundWorkerShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  BaseInit
  0.00   1006.75     0.00        1     0.00     0.00  BasicOpenFile
  0.00   1006.75     0.00        1     0.00     0.00  BeforeShmemExit_Files
  0.00   1006.75     0.00        1     0.00     0.00  BeginReportingGUCOptions
  0.00   1006.75     0.00        1     0.00     0.00  BufferManagerShmemInit
  0.00   1006.75     0.00        1     0.00     7.80  CLOGShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ChangeToDataDir
  0.00   1006.75     0.00        1     0.00     0.00  CheckDateTokenTables
  0.00   1006.75     0.00        1     0.00     0.00  CheckpointerShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  CleanupInvalidationState
  0.00   1006.75     0.00        1     0.00     0.00  CleanupProcSignalState
  0.00   1006.75     0.00        1     0.00     0.00  ClientAuthentication
  0.00   1006.75     0.00        1     0.00     0.00  ClosePostmasterPorts
  0.00   1006.75     0.00        1     0.00     7.80  CommitTsShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ComputeXidHorizons
  0.00   1006.75     0.00        1     0.00     0.00  ConditionVariableBroadcast
  0.00   1006.75     0.00        1     0.00     0.00  ConditionVariableCancelSleep
  0.00   1006.75     0.00        1     0.00     0.00  ConfigurePostmasterWaitSet
  0.00   1006.75     0.00        1     0.00     0.00  ConvertTimeZoneAbbrevs
  0.00   1006.75     0.00        1     0.00     0.00  CreateCacheMemoryContext
  0.00   1006.75     0.00        1     0.00     0.00  CreateDataDirLockFile
  0.00   1006.75     0.00        1     0.00     0.00  CreateLWLocks
  0.00   1006.75     0.00        1     0.00     0.00  CreatePredXact
  0.00   1006.75     0.00        1     0.00    40.29  CreateSharedMemoryAndSemaphores
  0.00   1006.75     0.00        1     0.00     0.00  CreateSocketLockFile
  0.00   1006.75     0.00        1     0.00     0.00  DSMRegistryShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  DebugFileOpen
  0.00   1006.75     0.00        1     0.00     0.00  DisownLatch
  0.00   1006.75     0.00        1     0.00     0.00  EnablePortalManager
  0.00   1006.75     0.00        1     0.00     0.00  EventTriggerOnLogin
  0.00   1006.75     0.00        1     0.00     0.00  ExecEndResult
  0.00   1006.75     0.00        1     0.00     0.00  ExecInitFunc
  0.00   1006.75     0.00        1     0.00     0.00  ExecInitResult
  0.00   1006.75     0.00        1     0.00     0.00  FreePageManagerInitialize
  0.00   1006.75     0.00        1     0.00     0.00  FreePageManagerPut
  0.00   1006.75     0.00        1     0.00     0.00  FreePageManagerPutInternal
  0.00   1006.75     0.00        1     0.00     0.00  FreeWaitEventSetAfterFork
  0.00   1006.75     0.00        1     0.00     0.00  GetAuthenticatedUserId
  0.00   1006.75     0.00        1     0.00     0.00  GetDatabasePath
  0.00   1006.75     0.00        1     0.00     0.00  HandleChildCrash
  0.00   1006.75     0.00        1     0.00     0.00  InitBufTable
  0.00   1006.75     0.00        1     0.00     0.00  InitBufferManagerAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitCatCachePhase2
  0.00   1006.75     0.00        1     0.00     0.00  InitCatalogCache
  0.00   1006.75     0.00        1     0.00     0.00  InitDeadLockChecking
  0.00   1006.75     0.00        1     0.00     0.00  InitFileAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitLWLockAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitLockManagerAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitPlanCache
  0.00   1006.75     0.00        1     0.00     0.00  InitPostgres
  0.00   1006.75     0.00        1     0.00     0.00  InitPostmasterChild
  0.00   1006.75     0.00        1     0.00     0.00  InitPostmasterChildSlots
  0.00   1006.75     0.00        1     0.00     0.00  InitProcGlobal
  0.00   1006.75     0.00        1     0.00     0.00  InitProcess
  0.00   1006.75     0.00        1     0.00     0.00  InitProcessLocalLatch
  0.00   1006.75     0.00        1     0.00     0.00  InitProcessPhase2
  0.00   1006.75     0.00        1     0.00     0.00  InitShmemAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitShmemAllocation
  0.00   1006.75     0.00        1     0.00     0.00  InitShmemIndex
  0.00   1006.75     0.00        1     0.00     0.00  InitSync
  0.00   1006.75     0.00        1     0.00     0.00  InitTemporaryFileAccess
  0.00   1006.75     0.00        1     0.00     0.00  InitXLogInsert
  0.00   1006.75     0.00        1     0.00     0.00  InitializeClientEncoding
  0.00   1006.75     0.00        1     0.00     0.00  InitializeFastPathLocks
  0.00   1006.75     0.00        1     0.00   616.08  InitializeGUCOptions
  0.00   1006.75     0.00        1     0.00     7.80  InitializeGUCOptionsFromEnvironment
  0.00   1006.75     0.00        1     0.00     0.00  InitializeLatchWaitSet
  0.00   1006.75     0.00        1     0.00     0.00  InitializeMaxBackends
  0.00   1006.75     0.00        1     0.00     0.00  InitializeSearchPath
  0.00   1006.75     0.00        1     0.00     0.00  InitializeSession
  0.00   1006.75     0.00        1     0.00     0.00  InitializeSessionUserId
  0.00   1006.75     0.00        1     0.00    29.89  InitializeShmemGUCs
  0.00   1006.75     0.00        1     0.00     0.00  InitializeWalConsistencyChecking
  0.00   1006.75     0.00        1     0.00     0.00  InjectionPointShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  InstallTimeZoneAbbrevs
  0.00   1006.75     0.00        1     0.00     0.00  InvalidateCatalogSnapshot
  0.00   1006.75     0.00        1     0.00     0.00  LWLockReleaseAll
  0.00   1006.75     0.00        1     0.00     0.00  LocalProcessControlFile
  0.00   1006.75     0.00        1     0.00     0.00  LockAcquire
  0.00   1006.75     0.00        1     0.00     0.00  LockManagerShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  LockSharedObject
  0.00   1006.75     0.00        1     0.00     0.00  MarkPostmasterChildInactive
  0.00   1006.75     0.00        1     0.00     0.00  MemoryContextInit
  0.00   1006.75     0.00        1     0.00     0.00  MultiXactShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  OpernameGetOprid
  0.00   1006.75     0.00        1     0.00     0.00  OwnLatch
  0.00   1006.75     0.00        1     0.00     0.00  PGReserveSemaphores
  0.00   1006.75     0.00        1     0.00     0.00  PGSemaphoreReset
  0.00   1006.75     0.00        1     0.00     7.80  PGSharedMemoryCreate
  0.00   1006.75     0.00        1     0.00     0.00  PMSignalShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ParseTzFile
  0.00   1006.75     0.00        1     0.00     0.00  PgArchShmemInit
  0.00   1006.75     0.00        1     0.00   889.03  PostgresMain
  0.00   1006.75     0.00        1     0.00     0.00  PostmasterDeathSignalInit
  0.00   1006.75     0.00        1     0.00   889.03  PostmasterMain
  0.00   1006.75     0.00        1     0.00     0.00  PredicateLockShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ProcArrayAdd
  0.00   1006.75     0.00        1     0.00     0.00  ProcArrayRemove
  0.00   1006.75     0.00        1     0.00     0.00  ProcArrayShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ProcKill
  0.00   1006.75     0.00        1     0.00     0.00  ProcSignalInit
  0.00   1006.75     0.00        1     0.00     0.00  ProcSignalShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ProcessStartupPacket
  0.00   1006.75     0.00        1     0.00    15.60  ReadControlFile
  0.00   1006.75     0.00        1     0.00     0.00  RegisterBackgroundWorker
  0.00   1006.75     0.00        1     0.00     0.00  RegisterPostmasterChildActive
  0.00   1006.75     0.00        1     0.00     0.00  RelationCacheInitialize
  0.00   1006.75     0.00        1     0.00     0.00  RelationCacheInitializePhase2
  0.00   1006.75     0.00        1     0.00     0.00  RelationCacheInitializePhase3
  0.00   1006.75     0.00        1     0.00     0.00  RelationMapInitialize
  0.00   1006.75     0.00        1     0.00     0.00  RelationMapInitializePhase2
  0.00   1006.75     0.00        1     0.00     0.00  RelationMapInitializePhase3
  0.00   1006.75     0.00        1     0.00     0.00  RemoveLogrotateSignalFiles
  0.00   1006.75     0.00        1     0.00     0.00  RemovePgTempFiles
  0.00   1006.75     0.00        1     0.00     0.00  RemovePgTempFilesInDir
  0.00   1006.75     0.00        1     0.00     0.00  RemovePgTempRelationFiles
  0.00   1006.75     0.00        1     0.00     0.00  RemoveProcFromArray
  0.00   1006.75     0.00        1     0.00     0.00  RemovePromoteSignalFiles
  0.00   1006.75     0.00        1     0.00     0.00  ReplicationOriginShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ReplicationSlotCleanup
  0.00   1006.75     0.00        1     0.00     0.00  ReplicationSlotInitialize
  0.00   1006.75     0.00        1     0.00     0.00  ReplicationSlotShmemExit
  0.00   1006.75     0.00        1     0.00     0.00  ReplicationSlotsShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ReportBackgroundWorkerPID
  0.00   1006.75     0.00        1     0.00     7.80  SUBTRANSShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  SanityCheckBackgroundWorker
  0.00   1006.75     0.00        1     0.00   187.16  SelectConfigFiles
  0.00   1006.75     0.00        1     0.00     0.00  SetDataDir
  0.00   1006.75     0.00        1     0.00     0.00  SetDataDirectoryCreatePerm
  0.00   1006.75     0.00        1     0.00     0.00  SetDatabaseEncoding
  0.00   1006.75     0.00        1     0.00     0.00  SetDatabasePath
  0.00   1006.75     0.00        1     0.00     0.00  SetSessionAuthorization
  0.00   1006.75     0.00        1     0.00     0.00  SetTempTablespaces
  0.00   1006.75     0.00        1     0.00     0.00  SharedInvalBackendInit
  0.00   1006.75     0.00        1     0.00     0.00  SharedInvalShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  ShmemAlloc
  0.00   1006.75     0.00        1     0.00     0.00  ShmemAllocUnlocked
  0.00   1006.75     0.00        1     0.00     0.00  ShutdownPostgres
  0.00   1006.75     0.00        1     0.00     0.00  SlotSyncShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  SlruScanDirectory
  0.00   1006.75     0.00        1     0.00     0.00  SplitDirectoriesString
  0.00   1006.75     0.00        1     0.00     0.00  StatsShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  StrategyInitialize
  0.00   1006.75     0.00        1     0.00     0.00  SwitchBackToLocalLatch
  0.00   1006.75     0.00        1     0.00     0.00  SwitchToSharedLatch
  0.00   1006.75     0.00        1     0.00     0.00  SyncRepCleanupAtProcExit
  0.00   1006.75     0.00        1     0.00     0.00  SyncScanShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  TouchSocketFiles
  0.00   1006.75     0.00        1     0.00     0.00  TouchSocketLockFiles
  0.00   1006.75     0.00        1     0.00     0.00  TwoPhaseShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  UnlockBuffers
  0.00   1006.75     0.00        1     0.00     0.00  VarsupShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  WaitEventCustomShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  WaitEventSetCanReportClosed
  0.00   1006.75     0.00        1     0.00     0.00  WalRcvShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  WalSndShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  WalSummarizerShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  WritebackContextInit
  0.00   1006.75     0.00        1     0.00     2.60  XLOGShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  XLogPrefetchShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  XLogRecoveryShmemInit
  0.00   1006.75     0.00        1     0.00     0.00  assign_backtrace_functions
  0.00   1006.75     0.00        1     0.00     0.00  assign_checkpoint_completion_target
  0.00   1006.75     0.00        1     0.00     0.00  assign_createrole_self_grant
  0.00   1006.75     0.00        1     0.00     0.00  assign_debug_io_direct
  0.00   1006.75     0.00        1     0.00     0.00  assign_io_combine_limit
  0.00   1006.75     0.00        1     0.00     0.00  assign_io_max_combine_limit
  0.00   1006.75     0.00        1     0.00     0.00  assign_io_method
  0.00   1006.75     0.00        1     0.00     0.00  assign_log_connections
  0.00   1006.75     0.00        1     0.00     0.00  assign_log_destination
  0.00   1006.75     0.00        1     0.00     0.00  assign_maintenance_io_concurrency
  0.00   1006.75     0.00        1     0.00     0.00  assign_random_seed
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_prefetch
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target_lsn
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target_name
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target_time
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target_timeline
  0.00   1006.75     0.00        1     0.00     0.00  assign_recovery_target_xid
  0.00   1006.75     0.00        1     0.00     0.00  assign_restrict_nonsystem_relation_kind
  0.00   1006.75     0.00        1     0.00     0.00  assign_search_path
  0.00   1006.75     0.00        1     0.00     0.00  assign_session_replication_role
  0.00   1006.75     0.00        1     0.00     0.00  assign_stats_fetch_consistency
  0.00   1006.75     0.00        1     0.00     0.00  assign_synchronized_standby_slots
  0.00   1006.75     0.00        1     0.00     0.00  assign_synchronous_commit
  0.00   1006.75     0.00        1     0.00     0.00  assign_synchronous_standby_names
  0.00   1006.75     0.00        1     0.00     0.00  assign_syslog_facility
  0.00   1006.75     0.00        1     0.00     0.00  assign_syslog_ident
  0.00   1006.75     0.00        1     0.00     0.00  assign_tcp_keepalives_count
  0.00   1006.75     0.00        1     0.00     0.00  assign_tcp_keepalives_idle
  0.00   1006.75     0.00        1     0.00     0.00  assign_tcp_keepalives_interval
  0.00   1006.75     0.00        1     0.00     0.00  assign_tcp_user_timeout
  0.00   1006.75     0.00        1     0.00     0.00  assign_temp_tablespaces
  0.00   1006.75     0.00        1     0.00     0.00  assign_transaction_timeout
  0.00   1006.75     0.00        1     0.00     0.00  assign_wal_consistency_checking
  0.00   1006.75     0.00        1     0.00     0.00  assign_wal_sync_method
  0.00   1006.75     0.00        1     0.00     0.00  autovac_init
  0.00   1006.75     0.00        1     0.00     0.00  build_guc_variables
  0.00   1006.75     0.00        1     0.00     0.00  checkControlFile
  0.00   1006.75     0.00        1     0.00     0.00  checkDataDir
  0.00   1006.75     0.00        1     0.00     0.00  check_autovacuum_work_mem
  0.00   1006.75     0.00        1     0.00     0.00  check_av_worker_gucs
  0.00   1006.75     0.00        1     0.00     0.00  check_backtrace_functions
  0.00   1006.75     0.00        1     0.00     0.00  check_bonjour
  0.00   1006.75     0.00        1     0.00     0.00  check_client_connection_check_interval
  0.00   1006.75     0.00        1     0.00     0.00  check_cluster_name
  0.00   1006.75     0.00        1     0.00     0.00  check_createrole_self_grant
  0.00   1006.75     0.00        1     0.00     0.00  check_debug_io_direct
  0.00   1006.75     0.00        1     0.00     0.00  check_default_table_access_method
  0.00   1006.75     0.00        1     0.00     0.00  check_default_tablespace
  0.00   1006.75     0.00        1     0.00     0.00  check_default_with_oids
  0.00   1006.75     0.00        1     0.00     0.00  check_huge_page_size
  0.00   1006.75     0.00        1     0.00     0.00  check_log_connections
  0.00   1006.75     0.00        1     0.00     0.00  check_log_destination
  0.00   1006.75     0.00        1     0.00     0.00  check_log_stats
  0.00   1006.75     0.00        1     0.00     0.00  check_multixact_member_buffers
  0.00   1006.75     0.00        1     0.00     0.00  check_multixact_offset_buffers
  0.00   1006.75     0.00        1     0.00     0.00  check_notify_buffers
  0.00   1006.75     0.00        1     0.00     0.00  check_on_shmem_exit_lists_are_empty
  0.00   1006.75     0.00        1     0.00     0.00  check_primary_slot_name
  0.00   1006.75     0.00        1     0.00     0.00  check_random_seed
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_prefetch
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target_lsn
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target_name
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target_time
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target_timeline
  0.00   1006.75     0.00        1     0.00     0.00  check_recovery_target_xid
  0.00   1006.75     0.00        1     0.00     0.00  check_restrict_nonsystem_relation_kind
  0.00   1006.75     0.00        1     0.00     0.00  check_role
  0.00   1006.75     0.00        1     0.00     0.00  check_search_path
  0.00   1006.75     0.00        1     0.00     0.00  check_serial_buffers
  0.00   1006.75     0.00        1     0.00     0.00  check_ssl
  0.00   1006.75     0.00        1     0.00     0.00  check_synchronized_standby_slots
  0.00   1006.75     0.00        1     0.00     0.00  check_synchronous_standby_names
  0.00   1006.75     0.00        1     0.00     0.00  check_temp_buffers
  0.00   1006.75     0.00        1     0.00     0.00  check_temp_tablespaces
  0.00   1006.75     0.00        1     0.00     0.00  check_vacuum_buffer_usage_limit
  0.00   1006.75     0.00        1     0.00     0.00  check_wal_consistency_checking
  0.00   1006.75     0.00        1     0.00     0.00  config_enum_lookup_by_value
  0.00   1006.75     0.00        1     0.00     0.00  create_group_result_path
  0.00   1006.75     0.00        1     0.00     0.00  create_internal
  0.00   1006.75     0.00        1     0.00     0.00  create_pg_locale_libc
  0.00   1006.75     0.00        1     0.00     0.00  create_projection_path
  0.00   1006.75     0.00        1     0.00     0.00  database_is_invalid_form
  0.00   1006.75     0.00        1     0.00     0.00  delete_item
  0.00   1006.75     0.00        1     0.00     0.00  dsa_attach_in_place
  0.00   1006.75     0.00        1     0.00     0.00  dsa_create_in_place_ext
  0.00   1006.75     0.00        1     0.00     0.00  dsa_pin
  0.00   1006.75     0.00        1     0.00     0.00  dsa_pin_mapping
  0.00   1006.75     0.00        1     0.00     0.00  dsa_release_in_place
  0.00   1006.75     0.00        1     0.00     0.00  dshash_attach
  0.00   1006.75     0.00        1     0.00     0.00  dshash_create
  0.00   1006.75     0.00        1     0.00     0.00  dshash_delete_entry
  0.00   1006.75     0.00        1     0.00     0.00  dshash_find_or_insert
  0.00   1006.75     0.00        1     0.00     0.00  dshash_get_hash_table_handle
  0.00   1006.75     0.00        1     0.00     0.00  dshash_memcpy
  0.00   1006.75     0.00        1     0.00     0.00  dsm_attach
  0.00   1006.75     0.00        1     0.00     0.00  dsm_create_descriptor
  0.00   1006.75     0.00        1     0.00     0.00  dsm_detach
  0.00   1006.75     0.00        1     0.00     0.00  dsm_postmaster_startup
  0.00   1006.75     0.00        1     0.00     0.00  dsm_segment_address
  0.00   1006.75     0.00        1     0.00     0.00  dsm_shmem_init
  0.00   1006.75     0.00        1     0.00     0.00  get_pkglib_path
  0.00   1006.75     0.00        1     0.00     0.00  get_progname
  0.00   1006.75     0.00        1     0.00     0.00  get_role_oid
  0.00   1006.75     0.00        1     0.00     0.00  get_stack_depth_rlimit
  0.00   1006.75     0.00        1     0.00     0.00  getoffset
  0.00   1006.75     0.00        1     0.00     0.00  handle_sig_alarm
  0.00   1006.75     0.00        1     0.00     0.00  hba_getauthmethod
  0.00   1006.75     0.00        1     0.00     0.00  init_database_collation
  0.00   1006.75     0.00        1     0.00     0.00  init_ps_display
  0.00   1006.75     0.00        1     0.00     0.00  initialize_acl
  0.00   1006.75     0.00        1     0.00     0.00  int4out
  0.00   1006.75     0.00        1     0.00     0.00  lcons_oid
  0.00   1006.75     0.00        1     0.00     0.00  load_hba
  0.00   1006.75     0.00        1     0.00     0.00  load_ident
  0.00   1006.75     0.00        1     0.00     0.00  load_tzoffsets
  0.00   1006.75     0.00        1     0.00     0.00  mdinit
  0.00   1006.75     0.00        1     0.00     0.00  namestrcmp
  0.00   1006.75     0.00        1     0.00     0.00  on_exit_reset
  0.00   1006.75     0.00        1     0.00     0.00  pg_backend_pid
  0.00   1006.75     0.00        1     0.00     0.00  pg_comp_crc32c_choose
  0.00   1006.75     0.00        1     0.00     0.00  pg_file_exists
  0.00   1006.75     0.00        1     0.00     0.00  pg_ltoa
  0.00   1006.75     0.00        1     0.00     0.00  pg_open_tzfile
  0.00   1006.75     0.00        1     0.00     0.00  pg_set_noblock
  0.00   1006.75     0.00        1     0.00     0.00  pg_strong_random_init
  0.00   1006.75     0.00        1     0.00     0.00  pg_timezone_initialize
  0.00   1006.75     0.00        1     0.00     0.00  pg_ulltoa_n
  0.00   1006.75     0.00        1     0.00     0.00  pgaio_init_backend
  0.00   1006.75     0.00        1     0.00     0.00  pgaio_shutdown
  0.00   1006.75     0.00        1     0.00     0.00  pgaio_worker_shmem_init
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_archiver_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_attach_shmem
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_beinit
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_beshutdown_hook
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_bestart_final
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_bestart_initial
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_bestart_security
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_bgwriter_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_checkpointer_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_create_backend
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_detach_shmem
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_drop_entry
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_init_entry
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_initialize
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_io_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_release_matching_entry_refs
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_report_connect
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_report_disconnect
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_reset_wait_event_storage
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_set_wait_event_storage
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_shutdown_hook
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_slru_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_tracks_backend_bktype
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_wal_init_backend_cb
  0.00   1006.75     0.00        1     0.00     0.00  pgstat_wal_init_shmem_cb
  0.00   1006.75     0.00        1     0.00     0.00  pq_init
  0.00   1006.75     0.00        1     0.00     0.00  pq_peekbyte
  0.00   1006.75     0.00        1     0.00     0.00  pq_sendbytes
  0.00   1006.75     0.00        1     0.00     0.00  pq_setkeepalivescount
  0.00   1006.75     0.00        1     0.00     0.00  pq_setkeepalivesidle
  0.00   1006.75     0.00        1     0.00     0.00  pq_setkeepalivesinterval
  0.00   1006.75     0.00        1     0.00     0.00  pq_settcpusertimeout
  0.00   1006.75     0.00        1     0.00     0.00  pqinitmask
  0.00   1006.75     0.00        1     0.00     0.00  proc_exit
  0.00   1006.75     0.00        1     0.00     0.00  proc_exit_prepare
  0.00   1006.75     0.00        1     0.00     0.00  process_session_preload_libraries
  0.00   1006.75     0.00        1     0.00     0.00  process_shared_preload_libraries
  0.00   1006.75     0.00        1     0.00     0.00  process_shmem_requests
  0.00   1006.75     0.00        1     0.00     0.00  process_startup_options
  0.00   1006.75     0.00        1     0.00     0.00  remove_useless_result_rtes
  0.00   1006.75     0.00        1     0.00     0.00  remove_useless_results_recurse
  0.00   1006.75     0.00        1     0.00     0.00  save_ps_display_args
  0.00   1006.75     0.00        1     0.00     0.00  secure_close
  0.00   1006.75     0.00        1     0.00     0.00  sendAuthRequest
  0.00   1006.75     0.00        1     0.00     0.00  set_max_safe_fds
  0.00   1006.75     0.00        1     0.00     0.00  set_pglocale_pgservice
